name,x,y,z
Point #939,1.081411044388004,-0.21521908973500703,12.15175567363614
Point #53,-0.26928845001135404,1.200763964283769,1.535805723900739
Point #195,-1.17586782346503,0.131630278927467,3.27166717275419
Point #323,-0.14330954352400502,-0.802927660939017,4.886388852159425
Point #614,-0.21182553247999902,0.8943660618022671,8.307220426536599
Point #1299,-0.913927227923066,-0.7891647195341861,16.48297800970475
Point #747,-0.815569410603963,-0.49913786641783303,9.89117535480326
Point #1095,0.15360072837239602,0.92851389704385,13.946699732940633
Point #998,0.7722557248625641,0.264453951998361,12.825392025192537
Point #1264,-0.70343299332105,-0.588843184471455,15.978968765298037
Point #920,0.704198172824934,-0.7055281747481881,11.878443529526985
Point #1238,-0.789124189128503,-0.034746207364730004,15.644043109082174
Point #1338,-0.20797793293994501,-1.001841709319131,16.95811730134646
Point #1006,0.8577438197313471,0.184439618723575,13.056301419443676
Point #1233,-1.263265046967821,0.162334230379677,15.746362520753587
Point #14,0.354725457436515,0.686263858720163,1.220804069341841
Point #536,0.7083766812646051,0.8287394161939591,7.447160279267134
Point #374,0.7006330028951261,-0.720934769792267,5.353284584168731
Point #347,0.137955269207217,-1.148462184523185,5.027229083584575
Point #1359,0.066456837143923,-1.102077490651475,17.080513434171824
Point #1153,-0.7837198316742641,0.552845738199504,14.67328839992134
Point #1393,0.108352582850726,-0.9592874102517631,17.529211056327515
Point #1093,-0.12699932860727,0.9749430880609401,13.972522410174042
Point #355,0.6233297191463061,-0.8398877028470271,5.29227311685265
Point #454,0.7237006885735511,0.383314900584657,6.474001699638426
Point #1492,0.9512507325020051,0.11030452689517901,18.72882852427105
Point #974,1.144854480861316,0.20051956642149701,12.495409253950552
Point #1052,0.862951864945787,0.6070568865072391,13.498176104639683
Point #1276,-0.9577620903957781,-0.49911240475012003,16.14780528633472
Point #749,-0.721803262020791,-0.31544402480676104,9.87231087063596
Point #271,-0.7702413176770321,-1.136800815251556,4.266352809103785
Point #176,-0.7860548971775281,-0.236773424387718,3.108872541746832
Point #509,0.675899116992519,0.9675439119637341,6.959241010561858
Point #1135,-0.192632348539151,1.21054198505961,14.481379005820209
Point #576,-0.153611716921007,1.060059181485669,7.824384607481722
Point #929,1.054443407937078,-0.40547201371664005,12.011267988894387
Point #1494,1.222915911454087,0.0087839881267,18.83292684124976
Point #1468,1.084642286633572,-0.081701538888007,18.550027068140775
Point #718,-1.048928483086446,-0.163763589471059,9.527967233397579
Point #83,-0.551831005073792,1.105807831311085,2.030462304083939
Point #86,-0.23093176368431803,0.9978616396397911,1.925236043453804
Point #236,-0.552131082821506,-0.401757327235348,3.815130427029666
Point #1182,-0.544441593563471,0.309283232872596,15.138683443217776
Point #1437,0.9596723232297931,-0.612043749336117,18.0591080824436
Point #537,0.622757987380496,1.048863508688802,7.314424932758315
Point #136,-0.609809394833539,0.49473266911031505,2.70475752295195
Point #927,0.819776239076581,-0.7080412785079561,11.92820310016017
Point #216,-0.9355240858709081,-0.15870139343043801,3.577363844860054
Point #435,1.259717627670707,-0.37196181208710305,6.17629850195395
Point #1173,-0.710320702935192,0.555345596908796,14.888823180270386
Point #263,-0.26711650973698303,-0.651107409036349,4.10792202131645
Point #1029,0.9596136515561701,0.46773735769460206,13.15250075963164
Point #225,-0.7558412207058891,-0.729173137572771,3.579648515849933
Point #140,-0.617246402103051,0.241471084994572,2.561134449088888
Point #691,-1.1692055045772811,0.369236534550037,9.252662279063918
Point #858,0.20579409654999,-0.904223746880997,11.13405043556004
Point #72,-0.19119070929179602,0.798095162598194,1.789321796148731
Point #34,0.16002574729048402,0.696694982084866,1.355807138568926
Point #1103,-0.194727282546992,1.134422992626974,14.10490793155106
Point #1457,0.750142833790296,-0.34625656672728405,18.401683611859355
Point #1306,-0.5086441119511861,-0.7122586246447721,16.546435771759832
Point #1177,-0.48973858498403405,0.8912960165767561,15.056567795937244
Point #679,-0.8908864029044951,0.5542180916407431,9.089453964086491
Point #285,-0.133906055877548,-0.850617928868296,4.480055847394262
Point #455,1.253812542317087,-0.008972253914947001,6.317573727778879
Point #1136,-0.264196508471838,0.737124515775006,14.564278998703008
Point #1375,0.302915125957467,-0.9137738708486021,17.401505079080753
Point #1098,-0.069721193118745,0.897194804480208,14.121017942921341
Point #793,-0.39785422030890905,-0.700936734127597,10.442816250270711
Point #1405,0.455255442769792,-0.6430318079734251,17.786991473560075
Point #1107,-0.039744679368549,1.217685389914789,14.227388781354504
Point #657,-0.675954678957691,0.334090457159305,8.740489612894244
Point #973,1.141661504538952,0.041879857364515,12.63339480529429
Point #693,-0.846204319813967,0.462586693515721,9.248924674326595
Point #986,0.742337765228939,0.36263366782302003,12.704851244642658
Point #1423,0.43245560740589806,-0.691074158764111,17.885990906548376
Point #646,-0.8398187367890471,0.39964311368001004,8.759706563545903
Point #18,0.39429177970969204,0.980812342626127,1.242879209342217
Point #109,-0.5647407561298461,0.491578480148383,2.201368145210052
Point #1199,-0.7077859639723111,0.693072338093029,15.204611212320145
Point #702,-1.077124272649044,-0.009147019346999,9.367737391214613
Point #103,-0.6435405891246511,0.5251665392853361,2.303542845678506
Point #562,0.010945827288811001,0.9357670274669171,7.727992297644301
Point #1363,0.16041512622599502,-1.123164611520735,17.3162292506455
Point #1145,-0.678668533208287,0.766920763554747,14.680238212480571
Point #1252,-1.081290324621536,-0.072617888196101,15.820050202055405
Point #50,-0.27412697962244703,1.040071535101083,1.637205824197534
Point #104,-0.7336645744980771,0.8421441879526761,2.198545748682172
Point #477,0.848923439923973,0.258367695628398,6.667280821266143
Point #1341,-0.30625805807586903,-0.7755067138263161,16.906883764292132
Point #350,0.5121017881834481,-0.708072101361872,5.118627007576874
Point #1151,-0.67389798591296,0.9705120000076711,14.775768011057647
Point #100,-0.7018941496990041,0.57872047403965,2.212850470855543
Point #605,-0.16767626486306703,1.117293389615594,8.227423256997888
Point #1206,-1.093555549395709,0.5155207987993661,15.31687044320742
Point #732,-0.9803830151149531,-0.361105242236931,9.62488858778023
Point #545,0.361232041162865,1.115672323546427,7.481640941035467
Point #1432,0.6901045167448371,-1.013857370396408,17.97531646129812
Point #680,-1.218183949509702,0.24655316068049302,9.015718870463536
Point #1483,1.1927894457790431,-0.18178226819970703,18.55848143835635
Point #1462,0.9117157793146271,-0.6245635606667801,18.395868193245505
Point #981,0.8980096274026601,0.09612316601916901,12.591850493020456
Point #1212,-1.078411380798465,0.16353704420244503,15.333476975406228
Point #42,0.123865195735553,0.7988625563490741,1.493050532821558
Point #12,0.45892732515697304,0.686399564113031,1.139935205594267
Point #1369,0.008618075492402,-0.76310674244056,17.200798275055956
Point #110,-0.5805010607193131,0.7314374896995041,2.198284974145102
Point #989,1.14624128922114,0.210704094823317,12.70300881765564
Point #1343,-0.5927869878297091,-1.2447369317849981,16.955652962883725
Point #449,0.998891840455364,0.19533421850135702,6.320065135494387
Point #506,1.02184985865779,0.702637955249602,7.0994319140548
Point #1026,0.6646405045132211,0.602316158444417,13.215225602924258
Point #1280,-0.6368479083024321,-0.47391136163343306,16.22405687202533
Point #2,0.5334427365084801,0.9557779850540321,1.02982541804529
Point #658,-0.62068534024785,0.28422806971444203,8.851929290173924
Point #77,-0.275365184928953,1.149148256851799,1.96472357867576
Point #1400,0.42344948361247803,-0.9755705353722981,17.580623511363925
Point #602,-0.41483695416061306,0.8792090251211481,8.247781474037176
Point #1418,0.7448944126045071,-0.938682769730781,17.853344828906884
Point #1040,0.5255888785592621,0.5458745956076041,13.29556145361275
Point #432,1.109713590264677,-0.434587806823493,6.06014909906932
Point #838,-0.252651200149066,-0.788427232077584,10.956954229031918
Point #208,-1.138608386278746,-0.20537598423750802,3.544543238387928
Point #1254,-1.012818011056647,-0.27269550408501003,15.955970907102229
Point #944,0.7222218516864221,-0.611379280991573,12.279313625885143
Point #340,0.07349019056550901,-1.189551106756415,5.022096004286753
Point #98,-0.5506169599524461,0.7912884754039351,2.091964583662365
Point #430,1.065836863876944,-0.19849353996725702,6.144251424579232
Point #1277,-0.8552717173649391,-0.701288692318746,16.231309473963265
Point #337,0.10837431618000701,-0.6932582968506771,5.096699869440342
Point #763,-0.568918586574882,-0.53032218584654,10.059522643093567
Point #377,0.40247535733750706,-1.013326334670169,5.464897199067035
Point #1073,0.6011760962807511,1.189667123819392,13.686675223515739
Point #457,0.913275535293784,-0.043312215643461,6.467561625081716
Point #1316,-0.8803463088348781,-1.088865629350464,16.756994114041245
Point #583,0.10310947953626101,0.7876981326529401,8.016070123146063
Point #1428,0.487894106861312,-0.7382271756913451,18.016532926889756
Point #1060,0.5778931730719721,0.6969196903058541,13.653457630631722
Point #706,-1.157671527444988,0.233970836434945,9.443534275691558
Point #379,0.8923548659228221,-0.7795914204816431,5.433647061530567
Point #1196,-0.686336376805187,0.288704840346096,15.254024501952301
Point #1134,-0.6268604776436281,0.7160192913536341,14.394076028424335
Point #711,-1.235175520570644,-0.09122375112708901,9.47078094905732
Point #499,0.8824653800941981,0.6760338145457351,6.995601460481824
Point #1146,-0.747271303353624,0.895931540142171,14.601070252183904
Point #1351,-0.43553901367531206,-0.9294650951415371,17.102974225100837
Point #551,0.464503120217279,1.184482476702405,7.6445267452882355
Point #553,0.175960451196661,0.8487993392537361,7.587465976742035
Point #151,-1.179457430942114,0.631133892081129,2.727156293342245
Point #594,-0.40626658346511,1.248542218987906,8.046780612799763
Point #303,-0.258550697039216,-1.013012540974065,4.644052432938614
Point #317,0.206085191437879,-0.753524039247741,4.758409702554913
Point #1398,0.271425350893911,-0.6884525572954721,17.611981140476765
Point #145,-1.01430321489419,0.613073283162755,2.666177117588058
Point #1126,-0.027578714242993,1.008041393010458,14.320029672165845
Point #9,0.321159877726415,0.900409355160616,1.18661170158746
Point #767,-0.941607517599209,-0.8225030772850841,10.04851731259764
Point #1164,-0.426637358680217,0.883284431779465,14.80033836008153
Point #1285,-0.5548816840751191,-0.29905183827162,16.251490028135102
Point #1493,1.026962206689094,-0.086871023813476,18.75519152424184
Point #75,-0.5315437328524111,1.077277256858947,1.963741547311879
Point #788,-0.382764326322358,-0.5273105988448721,10.280192896815938
Point #173,-1.028458326943058,-0.131923678119188,3.062961326383047
Point #859,-0.002961951281134,-1.219337690565226,11.13446700813037
Point #111,-0.7056375349081081,0.564688094801116,2.290566292148284
Point #1250,-1.215111486094607,-0.311851631725414,15.913105182461523
Point #574,-0.015237437643401,0.8736754745766111,7.769177385984567
Point #113,-0.889998057894221,0.43070532640366804,2.3903632045975343
Point #1380,0.074813725824068,-0.779670037768257,17.48154509673476
Point #1339,-0.6206076630080261,-0.997347522116454,16.867723596086726
Point #1392,0.5132227335834121,-1.147597915666367,17.596363410241764
Point #157,-0.8893343567735511,0.482157399934019,2.782198097707032
Point #299,-0.23190205678383802,-1.167230557294245,4.627882477209857
Point #404,0.9934183287523921,-0.29676828948153,5.736186126297942
Point #1066,0.311541140986947,0.833806840239791,13.715248451241225
Point #322,0.173309688844059,-0.936832292843994,4.723230058230577
Point #766,-0.9092310894665401,-0.48918919100133906,10.081698531688383
Point #695,-1.143539847678537,-0.091801490465545,9.314704390635317
Point #723,-1.045892064726486,-0.260242111983152,9.521025639986037
Point #395,0.598290974570705,-0.5244389651424131,5.664689557138654
Point #1152,-0.817906826659295,0.7032364200550101,14.66651636179563
Point #598,-0.15960944499061203,1.248439795290881,8.147712703514493
Point #262,-0.8549747197299491,-0.579384987491662,4.134404812050593
Point #520,0.46397370393988,0.8402733468196121,7.25894126384628
Point #949,0.937475728611298,-0.38434463182230705,12.202908646647229
Point #1032,1.0337237486278341,0.368065365197551,13.362966320173634
Point #79,-0.20464294443275902,1.134578519979588,1.95323719868383
Point #1001,0.8675518924375071,0.10033736418207201,12.940904429936051
Point #820,-0.418475727197597,-0.764937976322917,10.809883596817636
Point #221,-0.9227041801859721,-0.48733109817742204,3.6987535831206912
Point #168,-1.082409047089335,-0.11982018849868001,3.027798879354253
Point #784,-0.691966903824836,-0.6508895590566971,10.33991820835479
Point #154,-0.9005545456858871,0.328846560369413,2.9123993077052592
Point #1456,0.9388406460512061,-0.48297631136730906,18.39362023364845
Point #716,-0.829048369775864,-0.238007142957841,9.582346894228891
Point #445,0.8006756363160641,0.06672336198017001,6.333470631698286
Point #189,-1.114221100377355,-0.20907684730546203,3.306490546901612
Point #768,-0.644188228158281,-0.8100558448377001,10.159317286806527
Point #117,-0.45541808853709803,0.5553964294959041,2.417736469381616
Point #867,0.343073270897137,-0.9973787618191471,11.337457360389768
Point #1317,-0.5496379527038651,-0.8487572885193251,16.737625478095268
Point #931,1.102289334515267,-0.283986145490479,12.01732203754056
Point #1448,0.6145126009179971,-0.75543927416292,18.310122710423798
Point #391,0.550184061624521,-0.8007020338796991,5.566643939750433
Point #917,0.9536182454687441,-0.6088394983639971,11.895496609506672
Point #1500,1.100229514769042,-0.163353473215844,18.752595718211257
Point #1318,-0.529243643634717,-0.9370168051824951,16.711756860386963
Point #640,-0.55604085580118,0.793257130051023,8.56109152408945
Point #217,-1.165993238970166,-0.49532932088227205,3.662777791027767
Point #230,-0.745094056411266,-0.35907056663080505,3.77757956587345
Point #673,-0.7562819405385061,0.16537140887131402,9.091745537366961
Point #115,-0.7867679107258421,0.43209678275042,2.373009895538427
Point #387,0.94155312004178,-0.6788720290087851,5.500497523214024
Point #995,0.8948233576624651,0.113021689907009,12.753084121620072
Point #804,-0.6484917518969621,-0.8148974696048301,10.582587802449424
Point #1452,0.8088454083343991,-0.647358744426851,18.30696040830852
Point #244,-0.8238360609967481,-0.409405141838838,3.9269672715322743
Point #338,0.20553077530093802,-0.957265091709895,5.012101786132299
Point #557,-0.016994638169087,0.9382000516688441,7.545576457794574
Point #1410,0.6417624694313391,-1.057886029429783,17.813215452371757
Point #610,-0.5415232984429731,1.115996324915481,8.325325136597847
Point #662,-0.7651861061785541,0.39710358638986604,8.835009197481323
Point #1397,0.17350821033263603,-0.6726268338223941,17.60712797033931
Point #930,0.867011686197219,-0.24742807582405602,12.042909779637416
Point #1113,0.17297607723817002,0.8911473733225611,14.311683382320856
Point #1133,-0.45700144686660504,0.9955758842548401,14.394755259432017
Point #1017,1.107491035888645,0.337180023778105,13.140486057302597
Point #619,-0.42253368525141405,0.7133551402173991,8.350618167144074
Point #160,-0.8135465762465761,0.397808756642312,2.9374189190411912
Point #1028,0.891797432123371,0.844736082245187,13.233545031310554
Point #220,-1.15090135861592,-0.521339641384732,3.70722920467651
Point #249,-0.9175552545790191,-0.562899114754244,4.004172873036997
Point #1292,-0.9981263234013701,-0.8038029183066061,16.466071067704664
Point #764,-0.9387530941680351,-0.6249298692480351,10.054214173491408
Point #1260,-1.252197987368484,-0.18649735927928102,16.015504024914414
Point #715,-1.186877496686434,0.019298888635029002,9.551623466509445
Point #259,-0.667529971098193,-0.779352556606265,4.0952275857559695
Point #984,0.963388828631573,0.07500719042116201,12.614035942515878
Point #257,-0.436791112579608,-0.9499318182140991,4.13924004890401
Point #589,-0.183909103418388,0.844853695001173,8.060278134114279
Point #1004,0.9075790665389011,0.651215464072039,12.963350266258812
Point #254,-0.5454942428622861,-0.7393678739039451,3.997373434608896
Point #609,-0.444104472455824,0.7613499164182761,8.178757145813979
Point #357,0.509548121944271,-0.945946625228907,5.3258298079172715
Point #1208,-0.722950428416073,0.5510434721316491,15.452568742750781
